loan_limit,approv_in_adv,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,Secured_by,total_units,income,Credit_Score,co_applicant_credit_type,submission_of_application,LTV,Security_Type,Status,dtir1,GenderMale,GenderFemale,GenderJoint,loantype1,loantype2,loantype3,loanpurpose_p1,loanpurpose_p2,loanpurpose_p3,loanpurpose_p4,occupancytype_pr,occupancytype_ir,occupancytype_sr,credittype_equi,credittype_crif,credittype_cib,credittype_exp,age_<25,age_25-34,age_35-44,age_45-54,age_55-64,age_65-74,age_>74,RNorth,RCentral,RSouth,RNorth_East
0,0,0,0,0,236500,NA,NA,180,0,0,0,NA,0,1,1,5460,819,1,1,NA,1,1,41,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,456500,NA,NA,360,0,0,0,NA,0,1,1,5640,876,1,0,NA,1,1,46,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,916500,NA,NA,360,0,0,0,NA,0,1,2,16980,618,1,0,NA,1,1,51,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,186500,NA,NA,360,1,0,0,NA,0,1,1,3840,648,1,1,NA,1,1,45,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1,506500,NA,NA,360,0,0,1,NA,0,1,1,0,844,1,0,NA,1,1,41,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,1,246500,NA,NA,360,0,0,0,NA,0,1,1,0,598,1,0,NA,1,1,52,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,466500,NA,NA,360,0,0,0,NA,0,1,1,5040,766,1,0,NA,1,1,47,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,136500,NA,NA,360,0,0,0,NA,0,1,1,5640,880,1,1,NA,1,1,39,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,576500,NA,NA,360,1,0,0,NA,0,1,1,12000,584,1,1,NA,1,1,35,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,0,256500,NA,NA,300,1,0,0,NA,0,1,1,4920,513,1,1,NA,1,1,20,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,226500,NA,NA,360,0,0,0,NA,0,1,1,7920,650,1,1,NA,1,1,38,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0,536500,NA,NA,300,1,0,0,NA,0,1,1,7260,778,1,0,NA,1,1,45,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,596500,NA,NA,360,0,0,0,NA,0,1,1,10740,556,1,1,NA,1,1,59,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,146500,NA,NA,360,1,0,0,NA,0,1,1,4440,639,1,1,NA,1,1,54,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,406500,NA,NA,360,0,0,0,NA,0,1,1,0,725,1,1,NA,1,1,44,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,176500,NA,NA,360,0,0,0,NA,0,1,1,0,530,1,1,NA,1,1,48,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,726500,NA,NA,360,1,0,0,NA,0,1,1,0,557,1,0,NA,1,1,23,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,526500,NA,NA,360,0,0,0,NA,0,1,1,7620,574,1,0,NA,1,1,42,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,126500,NA,NA,96,0,0,0,NA,0,1,1,5580,666,1,1,NA,1,1,48,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,206500,NA,NA,180,0,0,1,NA,0,1,1,9180,807,1,1,NA,1,1,38,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,396500,NA,NA,360,0,0,0,NA,0,1,1,12060,725,1,0,NA,1,1,40,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,726500,NA,NA,360,0,0,0,NA,0,1,1,6300,556,1,1,NA,1,1,59,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,1,126500,NA,NA,360,0,1,0,NA,0,1,1,2280,555,1,1,NA,1,1,40,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,256500,NA,NA,360,0,0,1,NA,0,1,1,7500,662,1,1,NA,1,1,59,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,266500,NA,NA,360,0,0,0,NA,0,1,1,5880,552,1,1,NA,1,1,48,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,486500,NA,NA,360,0,0,0,NA,0,1,1,10200,755,1,0,NA,1,1,25,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,206500,NA,NA,360,1,0,0,NA,0,1,1,35340,581,1,0,NA,1,1,20,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,1,476500,NA,NA,360,0,0,0,NA,0,1,1,0,663,1,0,NA,1,1,21,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,116500,NA,NA,360,0,0,0,NA,0,1,1,2760,689,1,1,NA,1,1,41,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,486500,NA,NA,360,0,0,0,NA,0,1,1,10500,886,1,1,NA,1,1,54,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,176500,NA,NA,360,0,0,0,NA,0,1,1,5160,675,1,1,NA,1,1,45,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,306500,NA,NA,360,0,0,1,NA,0,1,1,2580,896,1,1,NA,1,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,176500,NA,NA,360,0,0,0,NA,0,1,1,5460,826,1,1,NA,1,1,32,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,176500,NA,NA,180,1,1,0,NA,0,1,1,4680,766,1,1,NA,1,1,43,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,486500,NA,NA,360,0,0,1,NA,0,1,1,4560,676,1,0,NA,1,1,43,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,456500,NA,NA,360,0,0,0,NA,0,1,1,0,561,1,1,NA,1,1,23,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,196500,NA,NA,360,0,0,0,NA,0,1,1,2520,619,1,1,NA,1,1,43,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,156500,NA,NA,360,1,0,0,NA,0,1,1,3300,613,1,1,NA,1,1,30,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,506500,NA,NA,360,0,0,0,NA,0,1,1,9060,536,1,1,NA,1,1,39,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,1,216500,NA,NA,360,1,0,0,NA,0,1,1,3540,637,1,1,NA,1,1,58,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,106500,NA,NA,360,0,0,0,NA,0,1,1,4020,615,1,0,NA,1,1,27,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,386500,NA,NA,360,1,0,0,NA,0,1,1,6600,697,1,0,NA,1,1,30,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,306500,NA,NA,360,0,0,0,NA,0,1,1,5040,857,1,1,NA,1,1,45,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,316500,NA,NA,360,1,0,0,NA,0,1,2,8760,554,1,0,NA,1,1,38,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,126500,NA,NA,360,1,0,0,NA,0,1,1,5280,608,1,1,NA,1,1,37,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,0,186500,NA,NA,336,1,0,0,NA,0,1,1,3720,674,1,1,NA,1,1,46,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,306500,NA,NA,360,0,0,0,NA,0,1,1,0,580,1,1,NA,1,1,41,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,56500,NA,NA,360,0,0,0,NA,0,1,1,3180,514,1,1,NA,1,1,29,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,386500,NA,NA,360,0,0,0,NA,0,1,1,4680,803,1,0,NA,1,1,34,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,0,206500,NA,NA,300,1,0,0,NA,0,1,1,3180,672,1,1,NA,1,1,39,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,266500,NA,NA,360,0,0,1,NA,0,1,1,2220,637,1,0,NA,1,1,55,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,206500,NA,NA,360,0,0,0,NA,0,1,1,3900,592,1,1,NA,1,1,33,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,446500,NA,NA,360,0,0,1,NA,0,1,1,10260,585,1,0,NA,1,1,31,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,326500,NA,NA,360,0,0,0,NA,0,1,1,6300,643,1,1,NA,1,1,49,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,556500,NA,NA,360,0,0,0,NA,0,1,1,8040,608,1,0,NA,1,1,42,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,346500,NA,NA,360,0,0,0,NA,0,1,1,12300,746,1,0,NA,1,1,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,376500,NA,NA,360,0,0,0,NA,0,1,1,4140,549,1,1,NA,1,1,40,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,316500,NA,NA,360,0,0,0,NA,0,1,1,0,673,1,1,NA,1,1,43,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,236500,NA,NA,360,0,0,0,NA,0,1,1,19680,652,1,1,NA,1,1,36,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,316500,NA,NA,360,0,0,0,NA,0,1,1,4320,775,1,1,NA,1,1,37,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,306500,NA,NA,360,0,1,0,NA,0,1,1,5760,871,1,1,NA,1,1,45,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,286500,NA,NA,360,1,0,0,NA,0,1,1,7560,508,1,1,NA,1,1,33,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,256500,NA,NA,360,0,0,0,NA,0,1,1,0,765,1,0,NA,1,1,28,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,116500,NA,NA,360,0,0,0,NA,0,1,1,4500,819,1,1,NA,1,1,26,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,296500,NA,NA,360,0,0,0,NA,0,1,1,5400,576,1,0,NA,1,1,33,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,146500,NA,NA,360,1,0,0,NA,0,1,1,2460,637,1,1,NA,1,1,22,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,466500,NA,NA,180,0,0,0,NA,0,1,1,9540,753,1,1,NA,1,1,43,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,236500,NA,NA,360,0,0,1,NA,0,1,1,3060,823,1,1,NA,1,1,28,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0,846500,NA,NA,360,0,0,0,NA,0,1,1,13560,854,1,0,NA,1,1,34,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,156500,NA,NA,360,1,0,0,NA,0,1,1,3300,661,1,1,NA,1,1,49,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,76500,NA,NA,180,0,0,0,NA,0,1,1,1980,694,1,1,NA,1,1,42,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,266500,NA,NA,360,0,0,0,NA,0,1,1,4080,674,1,1,NA,1,1,33,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,226500,NA,NA,360,0,0,0,NA,0,1,1,5580,823,1,1,NA,1,1,48,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,146500,NA,NA,360,0,0,0,NA,0,1,1,2160,527,1,1,NA,1,1,42,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,776500,NA,NA,300,1,0,0,NA,0,1,1,23340,534,1,0,NA,1,1,39,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1006500,NA,NA,360,0,0,0,NA,0,1,1,17400,745,1,1,NA,1,1,43,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1,216500,NA,NA,240,1,0,0,NA,0,1,1,8340,581,1,1,NA,1,1,37,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,226500,NA,NA,360,0,0,0,NA,0,1,1,3240,838,1,0,NA,1,1,60,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,106500,NA,NA,360,0,0,0,NA,0,1,1,4620,672,1,1,NA,1,1,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0,426500,NA,NA,300,1,0,0,NA,0,1,1,5820,718,1,1,NA,1,1,41,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0,136500,NA,NA,360,0,0,0,NA,0,1,1,2040,586,1,1,NA,1,1,24,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,266500,NA,NA,360,0,0,0,NA,0,1,1,2820,716,1,0,NA,1,1,45,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,86500,NA,NA,240,0,0,0,NA,0,1,1,2160,701,1,0,NA,1,1,18,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,426500,NA,NA,360,0,0,1,NA,0,1,1,5880,657,1,0,NA,1,1,38,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,426500,NA,NA,360,0,0,0,NA,0,1,1,9780,636,1,0,NA,1,1,48,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,1,306500,NA,NA,360,0,0,0,NA,0,1,1,3960,691,1,1,NA,1,1,41,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,96500,NA,NA,240,0,0,0,NA,0,1,1,2280,624,1,1,NA,1,1,20,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0,266500,NA,NA,300,1,0,0,NA,0,1,1,4620,832,1,1,NA,1,1,45,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,446500,NA,NA,360,0,0,0,NA,0,1,1,0,859,1,0,NA,1,1,28,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,876500,NA,NA,360,0,0,0,NA,0,1,1,11940,522,1,0,NA,1,1,35,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,686500,NA,NA,360,0,0,0,NA,0,1,1,6480,727,1,1,NA,1,1,27,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,186500,NA,NA,180,1,0,0,NA,0,1,1,5940,581,1,1,NA,1,1,33,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1,356500,NA,NA,360,0,0,0,NA,0,1,1,4260,864,1,1,NA,1,1,36,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,1,586500,NA,NA,360,0,0,0,NA,0,1,1,8640,878,1,0,NA,1,1,47,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,956500,NA,NA,360,0,0,0,NA,0,1,1,23460,746,1,1,NA,1,1,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,566500,NA,NA,360,0,0,0,NA,0,1,1,10080,834,1,1,NA,1,1,36,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,0,0,226500,NA,NA,360,0,0,0,NA,0,1,1,2520,715,1,1,NA,1,1,32,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,476500,NA,NA,360,0,0,0,NA,0,1,1,8640,500,1,0,NA,1,1,32,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,176500,NA,NA,300,1,1,0,NA,0,1,1,4500,573,1,1,NA,1,1,42,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,176500,NA,NA,360,0,0,0,NA,0,1,1,3120,502,1,1,NA,1,1,46,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,106500,NA,NA,180,0,0,0,NA,0,1,1,3480,592,1,1,NA,1,1,26,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,346500,NA,NA,180,0,0,0,NA,0,1,1,10440,804,1,0,NA,1,1,31,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,366500,NA,NA,360,0,0,0,NA,0,1,1,5580,560,1,1,NA,1,1,30,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,126500,NA,NA,360,0,0,0,NA,0,1,1,2340,511,1,0,NA,1,1,24,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,426500,NA,NA,360,0,0,0,NA,0,1,1,4560,561,1,1,NA,1,1,36,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,396500,NA,NA,180,1,1,0,NA,0,1,1,7560,644,1,0,NA,1,1,31,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,406500,NA,NA,300,1,1,0,NA,0,1,1,6120,888,1,1,NA,1,1,30,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,266500,NA,NA,180,0,0,0,NA,0,1,1,8400,848,1,1,NA,1,1,37,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,0,486500,NA,NA,360,0,0,0,NA,0,1,1,9420,500,1,1,NA,1,1,36,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,736500,NA,NA,360,0,0,0,NA,0,1,1,29580,752,1,0,NA,1,1,41,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,246500,NA,NA,360,1,0,0,NA,0,1,1,11700,550,1,1,NA,1,1,33,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,306500,NA,NA,240,0,0,1,NA,0,1,1,5460,737,1,1,NA,1,1,38,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,366500,NA,NA,360,0,1,0,NA,0,1,1,11700,760,1,0,NA,1,1,46,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,206500,NA,NA,180,0,0,0,NA,0,1,1,3840,609,1,1,NA,1,1,11,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,436500,NA,NA,360,0,0,0,NA,0,1,1,5340,556,1,0,NA,1,1,37,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,216500,NA,NA,360,0,0,0,NA,0,1,1,6000,639,1,1,NA,1,1,24,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,316500,NA,NA,360,0,0,0,NA,0,1,1,7020,743,1,1,NA,1,1,30,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,76500,NA,NA,180,1,0,0,NA,0,1,1,2040,733,1,1,NA,1,1,31,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,486500,NA,NA,360,0,0,1,NA,0,1,1,6120,758,1,0,NA,1,1,28,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,306500,NA,NA,360,0,0,1,NA,0,1,1,5580,847,1,0,NA,1,1,37,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,296500,NA,NA,360,0,0,0,NA,0,1,1,0,580,1,0,NA,1,1,23,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,526500,NA,NA,360,0,0,0,NA,0,1,1,5220,776,1,0,NA,1,1,13,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,116500,NA,NA,144,0,0,0,NA,0,1,1,4560,880,1,1,NA,1,1,38,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,306500,NA,NA,360,0,0,0,NA,0,1,1,5460,833,1,1,NA,1,1,22,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
